state,date,division,index
Pulau Pinang,2019-09-01,06,128.5
Pulau Pinang,2019-10-01,06,128.7
Pulau Pinang,2019-11-01,06,129.3
Pulau Pinang,2019-12-01,06,129.1
Pulau Pinang,2020-01-01,06,129.5
Pulau Pinang,2020-02-01,06,129.3
Pulau Pinang,2020-03-01,06,129.4
Pulau Pinang,2020-04-01,06,129.5
Pulau Pinang,2020-05-01,06,129.7
Pulau Pinang,2020-06-01,06,129.8
Pulau Pinang,2020-07-01,06,129.7
Pulau Pinang,2020-08-01,06,129.6
Pulau Pinang,2020-09-01,06,129.7
Pulau Pinang,2020-10-01,06,129.7
Pulau Pinang,2020-11-01,06,129.7
Pulau Pinang,2020-12-01,06,129.7
Pulau Pinang,2021-01-01,06,130.4
Pulau Pinang,2021-02-01,06,130
Pulau Pinang,2021-03-01,06,130.2
Pulau Pinang,2021-04-01,06,129.9
Pulau Pinang,2021-05-01,06,130.1
Pulau Pinang,2021-06-01,06,130.3
Pulau Pinang,2021-07-01,06,129.9
Pulau Pinang,2021-08-01,06,129.8
Pulau Pinang,2021-09-01,06,130
Pulau Pinang,2021-10-01,06,130.2
Pulau Pinang,2021-11-01,06,129.9
Pulau Pinang,2021-12-01,06,129.7
Pulau Pinang,2022-01-01,06,130.4
Pulau Pinang,2022-02-01,06,130.5
Pulau Pinang,2022-03-01,06,130.7
Pulau Pinang,2022-04-01,06,130.6
Pulau Pinang,2022-05-01,06,130.7
Pulau Pinang,2022-06-01,06,130.8
Pulau Pinang,2022-07-01,06,130.9
Pulau Pinang,2022-08-01,06,131.4
Pulau Pinang,2022-09-01,06,131.3
Pulau Pinang,2022-10-01,06,131.4
Pulau Pinang,2022-11-01,06,131.5
Pulau Pinang,2022-12-01,06,131.6
Pulau Pinang,2023-01-01,06,132.4
Pulau Pinang,2023-02-01,06,133.3
Pulau Pinang,2023-03-01,06,133.4
Pulau Pinang,2023-04-01,06,133.7
Pulau Pinang,2023-05-01,06,133.9
Pulau Pinang,2023-06-01,06,134.7
Pulau Pinang,2023-07-01,06,134.9
Pulau Pinang,2023-08-01,06,135.4
Pulau Pinang,2023-09-01,06,134.8
Pulau Pinang,2023-10-01,06,134.9
Pulau Pinang,2023-11-01,06,134.7
Pulau Pinang,2023-12-01,06,135.1
Pulau Pinang,2024-01-01,06,135.5
Pulau Pinang,2024-02-01,06,135.5
Pulau Pinang,2024-03-01,06,135
Pulau Pinang,2024-04-01,06,135.5
Pulau Pinang,2024-05-01,06,134.8
Pulau Pinang,2024-06-01,06,134.9
Pulau Pinang,2024-07-01,06,135.8
Pulau Pinang,2024-08-01,06,135.9
Sabah,2016-08-01,06,122.9
Sabah,2016-09-01,06,123.6
Sabah,2016-10-01,06,123.6
Sabah,2016-11-01,06,123.7
Sabah,2016-12-01,06,123.8
Sabah,2017-01-01,06,124.1
Sabah,2017-02-01,06,124.4
Sabah,2017-03-01,06,124.4
Sabah,2017-04-01,06,124.4
Sabah,2017-05-01,06,124.4
Sabah,2017-06-01,06,124.4
Sabah,2017-07-01,06,124.7
Sabah,2017-08-01,06,125
Sabah,2017-09-01,06,125.1
Sabah,2017-10-01,06,125.1
Sabah,2017-11-01,06,125.5
Sabah,2017-12-01,06,125.7
Sabah,2018-01-01,06,125.8
Sabah,2018-02-01,06,126.2
Sabah,2018-03-01,06,126.3
Sabah,2018-04-01,06,126.4
Sabah,2018-05-01,06,126.5
Sabah,2018-06-01,06,125.6
Sabah,2018-07-01,06,126
Sabah,2018-08-01,06,125.9
Sabah,2018-09-01,06,126
Sabah,2018-10-01,06,125.9
Sabah,2018-11-01,06,125.9
Sabah,2018-12-01,06,126
Sabah,2019-01-01,06,126.1
Sabah,2019-02-01,06,126.3
Sabah,2019-03-01,06,126.5
Sabah,2019-04-01,06,126.8
Sabah,2019-05-01,06,126.9
Sabah,2019-06-01,06,126.9
Sabah,2019-07-01,06,127
Sabah,2019-08-01,06,127.1
Sabah,2019-09-01,06,127.1
Sabah,2019-10-01,06,127.2
Sabah,2019-11-01,06,127.3
Sabah,2019-12-01,06,127.3
Sabah,2020-01-01,06,127.6
Sabah,2020-02-01,06,127.8
Sabah,2020-03-01,06,128
Sabah,2020-04-01,06,128
Sabah,2020-05-01,06,128.1
Sabah,2020-06-01,06,128.5
Sabah,2020-07-01,06,128.4
Sabah,2020-08-01,06,128.7
Sabah,2020-09-01,06,128.7
Sabah,2020-10-01,06,128.7
Sabah,2020-11-01,06,128.7
Sabah,2020-12-01,06,128.7
Sabah,2021-01-01,06,128.9
Sabah,2021-02-01,06,128.4
Sabah,2021-03-01,06,128.5
Sabah,2021-04-01,06,128.4
Sabah,2021-05-01,06,128.7
Sabah,2021-06-01,06,128.8
Sabah,2021-07-01,06,128.7
Sabah,2021-08-01,06,128.7
Sabah,2021-09-01,06,128.6
Sabah,2021-10-01,06,128.8
Sabah,2021-11-01,06,128.9
Sabah,2021-12-01,06,129
Sabah,2022-01-01,06,129.2
Sabah,2022-02-01,06,129.5
Sabah,2022-03-01,06,129.6
Sabah,2022-04-01,06,130
Sabah,2022-05-01,06,130.3
Sabah,2022-06-01,06,130.6
Sabah,2022-07-01,06,131.1
Sabah,2022-08-01,06,131.1
Sabah,2022-09-01,06,131.2
Sabah,2022-10-01,06,131.3
Sabah,2022-11-01,06,131.3
Sabah,2022-12-01,06,131.4
Sabah,2023-01-01,06,131.7
Sabah,2023-02-01,06,131.8
Sabah,2023-03-01,06,131.7
Sabah,2023-04-01,06,131.8
Sabah,2023-05-01,06,132
Sabah,2023-06-01,06,132.3
Sabah,2023-07-01,06,132.2
Sabah,2023-08-01,06,132.7
Sabah,2023-09-01,06,133
Sabah,2023-10-01,06,133.1
Sabah,2023-11-01,06,133.2
Sabah,2023-12-01,06,133.4
Sabah,2024-01-01,06,133.3
Sabah,2024-02-01,06,133.3
Sabah,2024-03-01,06,133.2
Sabah,2024-04-01,06,133.4
Sabah,2024-05-01,06,133.8
Sabah,2024-06-01,06,133.7
Sabah,2024-07-01,06,134.1
Sabah,2024-08-01,06,134.3
Sarawak,2016-08-01,06,120.1
Sarawak,2016-09-01,06,120.5
Sarawak,2016-10-01,06,120.5
Sarawak,2016-11-01,06,120.9
Sarawak,2016-12-01,06,120.7
Sarawak,2017-01-01,06,121.1
Sarawak,2017-02-01,06,121.2
Sarawak,2017-03-01,06,121.9
Sarawak,2017-04-01,06,122
Sarawak,2017-05-01,06,122.2
Sarawak,2017-06-01,06,122.8
Sarawak,2017-07-01,06,123.3
Sarawak,2017-08-01,06,123.6
Sarawak,2017-09-01,06,124
Sarawak,2017-10-01,06,124.2
Sarawak,2017-11-01,06,124.3
Sarawak,2017-12-01,06,124.6
Sarawak,2018-01-01,06,125
Sarawak,2018-02-01,06,125.4
Sarawak,2018-03-01,06,125.6
Sarawak,2018-04-01,06,125.9
Sarawak,2018-05-01,06,126.1
Sarawak,2018-06-01,06,124.7
Sarawak,2018-07-01,06,125
Sarawak,2018-08-01,06,125.2
Sarawak,2018-09-01,06,125.6
Sarawak,2018-10-01,06,125.8
Sarawak,2018-11-01,06,125.9
Sarawak,2018-12-01,06,126
Sarawak,2019-01-01,06,126.2
Sarawak,2019-02-01,06,126.6
Sarawak,2019-03-01,06,126.8
Sarawak,2019-04-01,06,127
Sarawak,2019-05-01,06,127
Sarawak,2019-06-01,06,127.1
Sarawak,2019-07-01,06,127.1
Sarawak,2019-08-01,06,127.2
Sarawak,2019-09-01,06,127.4
Sarawak,2019-10-01,06,127.5
Sarawak,2019-11-01,06,127.5
Sarawak,2019-12-01,06,127.5
Sarawak,2020-01-01,06,128.3
Sarawak,2020-02-01,06,128.5
Sarawak,2020-03-01,06,128.6
Sarawak,2020-04-01,06,128.6
Sarawak,2020-05-01,06,128.7
Sarawak,2020-06-01,06,128.6
Sarawak,2020-07-01,06,128.8
Sarawak,2020-08-01,06,129.1
Sarawak,2020-09-01,06,129.4
Sarawak,2020-10-01,06,129.4
Sarawak,2020-11-01,06,129.4
Sarawak,2020-12-01,06,129.5
Sarawak,2021-01-01,06,129.3
Sarawak,2021-02-01,06,129.3
Sarawak,2021-03-01,06,129.2
Sarawak,2021-04-01,06,129.2
Sarawak,2021-05-01,06,129.2
Sarawak,2021-06-01,06,129.1
Sarawak,2021-07-01,06,129.1
Sarawak,2021-08-01,06,129.1
